filing globalID,ReportSection localID,ReportSection globalID,ReportSection labelText,ReportSection sortCode,Element globalID,Element localID,Flattened sequence number,Preferred label text,Fact ID,Fact value,Fact decimals,Period startDate,Period endDate,Unit labelText,ComponentUnitDiscretelyPresentedAxis,TypeOfActivitiesAxis
http://www.sec.gov/Archives/edgar/data#ixbrl_viewer_19,http://sao.georgia.gov/role/StatementofNetPositionDetails,http://sao.georgia.gov/20200921#StatementofNetPositionDetails, Statement of Net Position (Details),1401401,{http://xbrl.us/cafr/v0.3/2020-05-01/cafr}OtherDeferredInflowsOfResources,OtherDeferredInflowsOfResources,26,Other Deferred Inflows of Resources,id3VybDovL2RvY3MudjEvZG9jOjlkZGJmN2M3ZGYwYzQzYTk4ZDZmYTE1MmMyYWU1OTEwL3NlYzo5ZGRiZjdjN2RmMGM0M2E5OGQ2ZmExNTJjMmFlNTkxMF84OC9mcmFnOjY5NjQ5ZmFhNTM1NjQzMWRhOWU5NTBlOWM5MDgwNTE3L3RhYmxlOjAxZTBiYTcxM2I4MjRhNThhMTdiODBhY2YwZjA0OWRjL3RhYmxlcmFuZ2U6MDFlMGJhNzEzYjgyNGE1OGExN2I4MGFjZjBmMDQ5ZGNfNDctNy0xLTEtMA_3272d3cf-f84e-4b7b-a23c-d28be0149651,74569000,-3,2018-07-01,2019-06-30,US Dollar,ComponentUnitDiscretelyPresentedMember,
http://www.sec.gov/Archives/edgar/data#ixbrl_viewer_19,http://sao.georgia.gov/role/StatementofNetPositionDetails,http://sao.georgia.gov/20200921#StatementofNetPositionDetails, Statement of Net Position (Details),1401401,{http://xbrl.us/cafr/v0.3/2020-05-01/cafr}OtherDeferredInflowsOfResources,OtherDeferredInflowsOfResources,26,Other Deferred Inflows of Resources,id3VybDovL2RvY3MudjEvZG9jOjlkZGJmN2M3ZGYwYzQzYTk4ZDZmYTE1MmMyYWU1OTEwL3NlYzo5ZGRiZjdjN2RmMGM0M2E5OGQ2ZmExNTJjMmFlNTkxMF84OC9mcmFnOjY5NjQ5ZmFhNTM1NjQzMWRhOWU5NTBlOWM5MDgwNTE3L3RhYmxlOjAxZTBiYTcxM2I4MjRhNThhMTdiODBhY2YwZjA0OWRjL3RhYmxlcmFuZ2U6MDFlMGJhNzEzYjgyNGE1OGExN2I4MGFjZjBmMDQ5ZGNfNDctMS0xLTEtMA_5e126382-355b-463c-b2da-1650cb94f87c,1454518000,-3,2018-07-01,2019-06-30,US Dollar,,GovernmentalActivitiesMember
http://www.sec.gov/Archives/edgar/data#ixbrl_viewer_19,http://sao.georgia.gov/role/StatementofNetPositionDetails,http://sao.georgia.gov/20200921#StatementofNetPositionDetails, Statement of Net Position (Details),1401401,{http://xbrl.us/cafr/v0.3/2020-05-01/cafr}OtherDeferredInflowsOfResources,OtherDeferredInflowsOfResources,26,Other Deferred Inflows of Resources,id3VybDovL2RvY3MudjEvZG9jOjlkZGJmN2M3ZGYwYzQzYTk4ZDZmYTE1MmMyYWU1OTEwL3NlYzo5ZGRiZjdjN2RmMGM0M2E5OGQ2ZmExNTJjMmFlNTkxMF84OC9mcmFnOjY5NjQ5ZmFhNTM1NjQzMWRhOWU5NTBlOWM5MDgwNTE3L3RhYmxlOjAxZTBiYTcxM2I4MjRhNThhMTdiODBhY2YwZjA0OWRjL3RhYmxlcmFuZ2U6MDFlMGJhNzEzYjgyNGE1OGExN2I4MGFjZjBmMDQ5ZGNfNDctMy0xLTEtMA_de1fe9eb-a9a5-42c0-9510-0788598d2e7d,1465855000,-3,2018-07-01,2019-06-30,US Dollar,,BusinessTypeActivitiesMember
http://www.sec.gov/Archives/edgar/data#ixbrl_viewer_19,http://sao.georgia.gov/role/StatementofNetPositionDetails,http://sao.georgia.gov/20200921#StatementofNetPositionDetails, Statement of Net Position (Details),1401401,{http://xbrl.us/cafr/v0.3/2020-05-01/cafr}DueToPrimaryGovernmentEntities,DueToPrimaryGovernmentEntities,27,Due to Primary Government Entities,id3VybDovL2RvY3MudjEvZG9jOjlkZGJmN2M3ZGYwYzQzYTk4ZDZmYTE1MmMyYWU1OTEwL3NlYzo5ZGRiZjdjN2RmMGM0M2E5OGQ2ZmExNTJjMmFlNTkxMF84OC9mcmFnOjY5NjQ5ZmFhNTM1NjQzMWRhOWU5NTBlOWM5MDgwNTE3L3RhYmxlOjAxZTBiYTcxM2I4MjRhNThhMTdiODBhY2YwZjA0OWRjL3RhYmxlcmFuZ2U6MDFlMGJhNzEzYjgyNGE1OGExN2I4MGFjZjBmMDQ5ZGNfMzAtNS0xLTEtMA_5e5d8a52-5ae5-419e-8e88-0ebb1686d472,0,-3,N/A,2019-06-30,US Dollar,,PrimaryGovernmentActivitiesMember
http://www.sec.gov/Archives/edgar/data#ixbrl_viewer_19,http://sao.georgia.gov/role/StatementofNetPositionDetails,http://sao.georgia.gov/20200921#StatementofNetPositionDetails, Statement of Net Position (Details),1401401,{http://xbrl.us/cafr/v0.3/2020-05-01/cafr}DueToPrimaryGovernmentEntities,DueToPrimaryGovernmentEntities,27,Due to Primary Government Entities,id3VybDovL2RvY3MudjEvZG9jOjlkZGJmN2M3ZGYwYzQzYTk4ZDZmYTE1MmMyYWU1OTEwL3NlYzo5ZGRiZjdjN2RmMGM0M2E5OGQ2ZmExNTJjMmFlNTkxMF84OC9mcmFnOjY5NjQ5ZmFhNTM1NjQzMWRhOWU5NTBlOWM5MDgwNTE3L3RhYmxlOjAxZTBiYTcxM2I4MjRhNThhMTdiODBhY2YwZjA0OWRjL3RhYmxlcmFuZ2U6MDFlMGJhNzEzYjgyNGE1OGExN2I4MGFjZjBmMDQ5ZGNfMzAtMS0xLTEtMA_bae04099-63a9-4f26-ab98-c4b1ab935aa3,0,-3,N/A,2019-06-30,US Dollar,,GovernmentalActivitiesMember
http://www.sec.gov/Archives/edgar/data#ixbrl_viewer_19,http://sao.georgia.gov/role/StatementofNetPositionDetails,http://sao.georgia.gov/20200921#StatementofNetPositionDetails, Statement of Net Position (Details),1401401,{http://xbrl.us/cafr/v0.3/2020-05-01/cafr}DueToPrimaryGovernmentEntities,DueToPrimaryGovernmentEntities,27,Due to Primary Government Entities,id3VybDovL2RvY3MudjEvZG9jOjlkZGJmN2M3ZGYwYzQzYTk4ZDZmYTE1MmMyYWU1OTEwL3NlYzo5ZGRiZjdjN2RmMGM0M2E5OGQ2ZmExNTJjMmFlNTkxMF84OC9mcmFnOjY5NjQ5ZmFhNTM1NjQzMWRhOWU5NTBlOWM5MDgwNTE3L3RhYmxlOjAxZTBiYTcxM2I4MjRhNThhMTdiODBhY2YwZjA0OWRjL3RhYmxlcmFuZ2U6MDFlMGJhNzEzYjgyNGE1OGExN2I4MGFjZjBmMDQ5ZGNfMzAtNy0xLTEtMA_2f81f3a1-68ce-43c2-ad98-9663e8083dfc,577978000,-3,N/A,2019-06-30,US Dollar,ComponentUnitDiscretelyPresentedMember,
http://www.sec.gov/Archives/edgar/data#ixbrl_viewer_19,http://sao.georgia.gov/role/StatementofNetPositionDetails,http://sao.georgia.gov/20200921#StatementofNetPositionDetails, Statement of Net Position (Details),1401401,{http://xbrl.us/cafr/v0.3/2020-05-01/cafr}DueToPrimaryGovernmentEntities,DueToPrimaryGovernmentEntities,27,Due to Primary Government Entities,id3VybDovL2RvY3MudjEvZG9jOjlkZGJmN2M3ZGYwYzQzYTk4ZDZmYTE1MmMyYWU1OTEwL3NlYzo5ZGRiZjdjN2RmMGM0M2E5OGQ2ZmExNTJjMmFlNTkxMF84OC9mcmFnOjY5NjQ5ZmFhNTM1NjQzMWRhOWU5NTBlOWM5MDgwNTE3L3RhYmxlOjAxZTBiYTcxM2I4MjRhNThhMTdiODBhY2YwZjA0OWRjL3RhYmxlcmFuZ2U6MDFlMGJhNzEzYjgyNGE1OGExN2I4MGFjZjBmMDQ5ZGNfMzAtMy0xLTEtMA_02b8a6e0-4e3c-44b6-a7df-a67a3e227259,0,-3,N/A,2019-06-30,US Dollar,,BusinessTypeActivitiesMember
http://www.sec.gov/Archives/edgar/data#ixbrl_viewer_19,http://sao.georgia.gov/role/StatementofNetPositionDetails,http://sao.georgia.gov/20200921#StatementofNetPositionDetails, Statement of Net Position (Details),1401401,{http://xbrl.us/cafr/v0.3/2020-05-01/cafr}DueToComponentUnit,DueToComponentUnit,28,Due to Component Unit,id3VybDovL2RvY3MudjEvZG9jOjlkZGJmN2M3ZGYwYzQzYTk4ZDZmYTE1MmMyYWU1OTEwL3NlYzo5ZGRiZjdjN2RmMGM0M2E5OGQ2ZmExNTJjMmFlNTkxMF84OC9mcmFnOjY5NjQ5ZmFhNTM1NjQzMWRhOWU5NTBlOWM5MDgwNTE3L3RhYmxlOjAxZTBiYTcxM2I4MjRhNThhMTdiODBhY2YwZjA0OWRjL3RhYmxlcmFuZ2U6MDFlMGJhNzEzYjgyNGE1OGExN2I4MGFjZjBmMDQ5ZGNfMzEtNy0xLTEtMA_036c0a5c-6f83-45bc-8c26-f3faaac6da46,0,-3,N/A,2019-06-30,US Dollar,ComponentUnitDiscretelyPresentedMember,
http://www.sec.gov/Archives/edgar/data#ixbrl_viewer_19,http://sao.georgia.gov/role/StatementofNetPositionDetails,http://sao.georgia.gov/20200921#StatementofNetPositionDetails, Statement of Net Position (Details),1401401,{http://xbrl.us/cafr/v0.3/2020-05-01/cafr}DueToComponentUnit,DueToComponentUnit,28,Due to Component Unit,id3VybDovL2RvY3MudjEvZG9jOjlkZGJmN2M3ZGYwYzQzYTk4ZDZmYTE1MmMyYWU1OTEwL3NlYzo5ZGRiZjdjN2RmMGM0M2E5OGQ2ZmExNTJjMmFlNTkxMF84OC9mcmFnOjY5NjQ5ZmFhNTM1NjQzMWRhOWU5NTBlOWM5MDgwNTE3L3RhYmxlOjAxZTBiYTcxM2I4MjRhNThhMTdiODBhY2YwZjA0OWRjL3RhYmxlcmFuZ2U6MDFlMGJhNzEzYjgyNGE1OGExN2I4MGFjZjBmMDQ5ZGNfMzEtMy0xLTEtMA_9928f067-659a-41c2-bdb8-fce238a9c9df,14228000,-3,N/A,2019-06-30,US Dollar,,BusinessTypeActivitiesMember
http://www.sec.gov/Archives/edgar/data#ixbrl_viewer_19,http://sao.georgia.gov/role/StatementofNetPositionDetails,http://sao.georgia.gov/20200921#StatementofNetPositionDetails, Statement of Net Position (Details),1401401,{http://xbrl.us/cafr/v0.3/2020-05-01/cafr}DueToComponentUnit,DueToComponentUnit,28,Due to Component Unit,id3VybDovL2RvY3MudjEvZG9jOjlkZGJmN2M3ZGYwYzQzYTk4ZDZmYTE1MmMyYWU1OTEwL3NlYzo5ZGRiZjdjN2RmMGM0M2E5OGQ2ZmExNTJjMmFlNTkxMF84OC9mcmFnOjY5NjQ5ZmFhNTM1NjQzMWRhOWU5NTBlOWM5MDgwNTE3L3RhYmxlOjAxZTBiYTcxM2I4MjRhNThhMTdiODBhY2YwZjA0OWRjL3RhYmxlcmFuZ2U6MDFlMGJhNzEzYjgyNGE1OGExN2I4MGFjZjBmMDQ5ZGNfMzEtNS0xLTEtMA_c0467de3-05e1-443c-8b75-d28c6bd444c9,78944000,-3,N/A,2019-06-30,US Dollar,,PrimaryGovernmentActivitiesMember
http://www.sec.gov/Archives/edgar/data#ixbrl_viewer_19,http://sao.georgia.gov/role/StatementofNetPositionDetails,http://sao.georgia.gov/20200921#StatementofNetPositionDetails, Statement of Net Position (Details),1401401,{http://xbrl.us/cafr/v0.3/2020-05-01/cafr}DueToComponentUnit,DueToComponentUnit,28,Due to Component Unit,id3VybDovL2RvY3MudjEvZG9jOjlkZGJmN2M3ZGYwYzQzYTk4ZDZmYTE1MmMyYWU1OTEwL3NlYzo5ZGRiZjdjN2RmMGM0M2E5OGQ2ZmExNTJjMmFlNTkxMF84OC9mcmFnOjY5NjQ5ZmFhNTM1NjQzMWRhOWU5NTBlOWM5MDgwNTE3L3RhYmxlOjAxZTBiYTcxM2I4MjRhNThhMTdiODBhY2YwZjA0OWRjL3RhYmxlcmFuZ2U6MDFlMGJhNzEzYjgyNGE1OGExN2I4MGFjZjBmMDQ5ZGNfMzEtMS0xLTEtMA_2e053cb9-085e-49ab-a2e1-f9906074577a,64716000,-3,N/A,2019-06-30,US Dollar,,GovernmentalActivitiesMember
http://www.sec.gov/Archives/edgar/data#ixbrl_viewer_19,http://sao.georgia.gov/role/StatementofNetPositionDetails,http://sao.georgia.gov/20200921#StatementofNetPositionDetails, Statement of Net Position (Details),1401401,{http://xbrl.us/cafr/v0.3/2020-05-01/cafr}OtherCurrentLiabilities,OtherCurrentLiabilities,29,Other Current Liabilities,id3VybDovL2RvY3MudjEvZG9jOjlkZGJmN2M3ZGYwYzQzYTk4ZDZmYTE1MmMyYWU1OTEwL3NlYzo5ZGRiZjdjN2RmMGM0M2E5OGQ2ZmExNTJjMmFlNTkxMF84OC9mcmFnOjY5NjQ5ZmFhNTM1NjQzMWRhOWU5NTBlOWM5MDgwNTE3L3RhYmxlOjAxZTBiYTcxM2I4MjRhNThhMTdiODBhY2YwZjA0OWRjL3RhYmxlcmFuZ2U6MDFlMGJhNzEzYjgyNGE1OGExN2I4MGFjZjBmMDQ5ZGNfMzItNS0xLTEtMA_9b0942ae-86a9-4077-bddf-c9118f81ef17,1789020000,-3,N/A,2019-06-30,US Dollar,,PrimaryGovernmentActivitiesMember
http://www.sec.gov/Archives/edgar/data#ixbrl_viewer_19,http://sao.georgia.gov/role/StatementofNetPositionDetails,http://sao.georgia.gov/20200921#StatementofNetPositionDetails, Statement of Net Position (Details),1401401,{http://xbrl.us/cafr/v0.3/2020-05-01/cafr}OtherCurrentLiabilities,OtherCurrentLiabilities,29,Other Current Liabilities,id3VybDovL2RvY3MudjEvZG9jOjlkZGJmN2M3ZGYwYzQzYTk4ZDZmYTE1MmMyYWU1OTEwL3NlYzo5ZGRiZjdjN2RmMGM0M2E5OGQ2ZmExNTJjMmFlNTkxMF84OC9mcmFnOjY5NjQ5ZmFhNTM1NjQzMWRhOWU5NTBlOWM5MDgwNTE3L3RhYmxlOjAxZTBiYTcxM2I4MjRhNThhMTdiODBhY2YwZjA0OWRjL3RhYmxlcmFuZ2U6MDFlMGJhNzEzYjgyNGE1OGExN2I4MGFjZjBmMDQ5ZGNfMzItMS0xLTEtMA_12bdae1b-d4e4-462c-8ef5-6c773f6e4917,1540677000,-3,N/A,2019-06-30,US Dollar,,GovernmentalActivitiesMember
http://www.sec.gov/Archives/edgar/data#ixbrl_viewer_19,http://sao.georgia.gov/role/StatementofNetPositionDetails,http://sao.georgia.gov/20200921#StatementofNetPositionDetails, Statement of Net Position (Details),1401401,{http://xbrl.us/cafr/v0.3/2020-05-01/cafr}OtherCurrentLiabilities,OtherCurrentLiabilities,29,Other Current Liabilities,id3VybDovL2RvY3MudjEvZG9jOjlkZGJmN2M3ZGYwYzQzYTk4ZDZmYTE1MmMyYWU1OTEwL3NlYzo5ZGRiZjdjN2RmMGM0M2E5OGQ2ZmExNTJjMmFlNTkxMF84OC9mcmFnOjY5NjQ5ZmFhNTM1NjQzMWRhOWU5NTBlOWM5MDgwNTE3L3RhYmxlOjAxZTBiYTcxM2I4MjRhNThhMTdiODBhY2YwZjA0OWRjL3RhYmxlcmFuZ2U6MDFlMGJhNzEzYjgyNGE1OGExN2I4MGFjZjBmMDQ5ZGNfMzItMy0xLTEtMA_3b250b65-0343-4395-ac51-6a014724ba4c,248343000,-3,N/A,2019-06-30,US Dollar,,BusinessTypeActivitiesMember
http://www.sec.gov/Archives/edgar/data#ixbrl_viewer_19,http://sao.georgia.gov/role/StatementofNetPositionDetails,http://sao.georgia.gov/20200921#StatementofNetPositionDetails, Statement of Net Position (Details),1401401,{http://xbrl.us/cafr/v0.3/2020-05-01/cafr}OtherCurrentLiabilities,OtherCurrentLiabilities,29,Other Current Liabilities,id3VybDovL2RvY3MudjEvZG9jOjlkZGJmN2M3ZGYwYzQzYTk4ZDZmYTE1MmMyYWU1OTEwL3NlYzo5ZGRiZjdjN2RmMGM0M2E5OGQ2ZmExNTJjMmFlNTkxMF84OC9mcmFnOjY5NjQ5ZmFhNTM1NjQzMWRhOWU5NTBlOWM5MDgwNTE3L3RhYmxlOjAxZTBiYTcxM2I4MjRhNThhMTdiODBhY2YwZjA0OWRjL3RhYmxlcmFuZ2U6MDFlMGJhNzEzYjgyNGE1OGExN2I4MGFjZjBmMDQ5ZGNfMzItNy0xLTEtMA_0bae97a2-14ec-4187-a379-fad2bfee0028,8000,-3,N/A,2019-06-30,US Dollar,ComponentUnitDiscretelyPresentedMember,
http://www.sec.gov/Archives/edgar/data#ixbrl_viewer_19,http://sao.georgia.gov/role/StatementofNetPositionDetails,http://sao.georgia.gov/20200921#StatementofNetPositionDetails, Statement of Net Position (Details),1401401,{http://xbrl.us/cafr/v0.3/2020-05-01/cafr}AccruedInterestPayable,AccruedInterestPayable,30,Accrued Interest Payable,id3VybDovL2RvY3MudjEvZG9jOjlkZGJmN2M3ZGYwYzQzYTk4ZDZmYTE1MmMyYWU1OTEwL3NlYzo5ZGRiZjdjN2RmMGM0M2E5OGQ2ZmExNTJjMmFlNTkxMF84OC9mcmFnOjY5NjQ5ZmFhNTM1NjQzMWRhOWU5NTBlOWM5MDgwNTE3L3RhYmxlOjAxZTBiYTcxM2I4MjRhNThhMTdiODBhY2YwZjA0OWRjL3RhYmxlcmFuZ2U6MDFlMGJhNzEzYjgyNGE1OGExN2I4MGFjZjBmMDQ5ZGNfMzMtNy0xLTEtMA_0268d596-0e1d-41f8-b88d-91f156554549,42110000,-3,N/A,2019-06-30,US Dollar,ComponentUnitDiscretelyPresentedMember,
http://www.sec.gov/Archives/edgar/data#ixbrl_viewer_19,http://sao.georgia.gov/role/StatementofNetPositionDetails,http://sao.georgia.gov/20200921#StatementofNetPositionDetails, Statement of Net Position (Details),1401401,{http://xbrl.us/cafr/v0.3/2020-05-01/cafr}AccruedInterestPayable,AccruedInterestPayable,30,Accrued Interest Payable,id3VybDovL2RvY3MudjEvZG9jOjlkZGJmN2M3ZGYwYzQzYTk4ZDZmYTE1MmMyYWU1OTEwL3NlYzo5ZGRiZjdjN2RmMGM0M2E5OGQ2ZmExNTJjMmFlNTkxMF84OC9mcmFnOjY5NjQ5ZmFhNTM1NjQzMWRhOWU5NTBlOWM5MDgwNTE3L3RhYmxlOjAxZTBiYTcxM2I4MjRhNThhMTdiODBhY2YwZjA0OWRjL3RhYmxlcmFuZ2U6MDFlMGJhNzEzYjgyNGE1OGExN2I4MGFjZjBmMDQ5ZGNfMzMtMS0xLTEtMA_4bfb814d-83bd-479b-a749-cfd55a0fbdf3,253126000,-3,N/A,2019-06-30,US Dollar,,GovernmentalActivitiesMember
http://www.sec.gov/Archives/edgar/data#ixbrl_viewer_19,http://sao.georgia.gov/role/StatementofNetPositionDetails,http://sao.georgia.gov/20200921#StatementofNetPositionDetails, Statement of Net Position (Details),1401401,{http://xbrl.us/cafr/v0.3/2020-05-01/cafr}AccruedInterestPayable,AccruedInterestPayable,30,Accrued Interest Payable,id3VybDovL2RvY3MudjEvZG9jOjlkZGJmN2M3ZGYwYzQzYTk4ZDZmYTE1MmMyYWU1OTEwL3NlYzo5ZGRiZjdjN2RmMGM0M2E5OGQ2ZmExNTJjMmFlNTkxMF84OC9mcmFnOjY5NjQ5ZmFhNTM1NjQzMWRhOWU5NTBlOWM5MDgwNTE3L3RhYmxlOjAxZTBiYTcxM2I4MjRhNThhMTdiODBhY2YwZjA0OWRjL3RhYmxlcmFuZ2U6MDFlMGJhNzEzYjgyNGE1OGExN2I4MGFjZjBmMDQ5ZGNfMzMtNS0xLTEtMA_2ef3970b-3e33-43e5-975e-b84037e2ec62,255829000,-3,N/A,2019-06-30,US Dollar,,PrimaryGovernmentActivitiesMember
http://www.sec.gov/Archives/edgar/data#ixbrl_viewer_19,http://sao.georgia.gov/role/StatementofNetPositionDetails,http://sao.georgia.gov/20200921#StatementofNetPositionDetails, Statement of Net Position (Details),1401401,{http://xbrl.us/cafr/v0.3/2020-05-01/cafr}AccruedInterestPayable,AccruedInterestPayable,30,Accrued Interest Payable,id3VybDovL2RvY3MudjEvZG9jOjlkZGJmN2M3ZGYwYzQzYTk4ZDZmYTE1MmMyYWU1OTEwL3NlYzo5ZGRiZjdjN2RmMGM0M2E5OGQ2ZmExNTJjMmFlNTkxMF84OC9mcmFnOjY5NjQ5ZmFhNTM1NjQzMWRhOWU5NTBlOWM5MDgwNTE3L3RhYmxlOjAxZTBiYTcxM2I4MjRhNThhMTdiODBhY2YwZjA0OWRjL3RhYmxlcmFuZ2U6MDFlMGJhNzEzYjgyNGE1OGExN2I4MGFjZjBmMDQ5ZGNfMzMtMy0xLTEtMA_bbd77de3-3d87-416c-a937-f28fcc4a8265,2703000,-3,N/A,2019-06-30,US Dollar,,BusinessTypeActivitiesMember
http://www.sec.gov/Archives/edgar/data#ixbrl_viewer_19,http://sao.georgia.gov/role/StatementofNetPositionDetails,http://sao.georgia.gov/20200921#StatementofNetPositionDetails, Statement of Net Position (Details),1401401,{http://xbrl.us/cafr/v0.3/2020-05-01/cafr}PayablesForContracts,PayablesForContracts,31,Payables for Contracts,id3VybDovL2RvY3MudjEvZG9jOjlkZGJmN2M3ZGYwYzQzYTk4ZDZmYTE1MmMyYWU1OTEwL3NlYzo5ZGRiZjdjN2RmMGM0M2E5OGQ2ZmExNTJjMmFlNTkxMF84OC9mcmFnOjY5NjQ5ZmFhNTM1NjQzMWRhOWU5NTBlOWM5MDgwNTE3L3RhYmxlOjAxZTBiYTcxM2I4MjRhNThhMTdiODBhY2YwZjA0OWRjL3RhYmxlcmFuZ2U6MDFlMGJhNzEzYjgyNGE1OGExN2I4MGFjZjBmMDQ5ZGNfMzQtNy0xLTEtMA_882f22a0-e71b-4de1-9cc9-9fe286c4efbe,54457000,-3,N/A,2019-06-30,US Dollar,ComponentUnitDiscretelyPresentedMember,
http://www.sec.gov/Archives/edgar/data#ixbrl_viewer_19,http://sao.georgia.gov/role/StatementofNetPositionDetails,http://sao.georgia.gov/20200921#StatementofNetPositionDetails, Statement of Net Position (Details),1401401,{http://xbrl.us/cafr/v0.3/2020-05-01/cafr}PayablesForContracts,PayablesForContracts,31,Payables for Contracts,id3VybDovL2RvY3MudjEvZG9jOjlkZGJmN2M3ZGYwYzQzYTk4ZDZmYTE1MmMyYWU1OTEwL3NlYzo5ZGRiZjdjN2RmMGM0M2E5OGQ2ZmExNTJjMmFlNTkxMF84OC9mcmFnOjY5NjQ5ZmFhNTM1NjQzMWRhOWU5NTBlOWM5MDgwNTE3L3RhYmxlOjAxZTBiYTcxM2I4MjRhNThhMTdiODBhY2YwZjA0OWRjL3RhYmxlcmFuZ2U6MDFlMGJhNzEzYjgyNGE1OGExN2I4MGFjZjBmMDQ5ZGNfMzQtMy0xLTEtMA_995571b6-f02e-4be1-b267-c5f5b98cf21e,29388000,-3,N/A,2019-06-30,US Dollar,,BusinessTypeActivitiesMember
http://www.sec.gov/Archives/edgar/data#ixbrl_viewer_19,http://sao.georgia.gov/role/StatementofNetPositionDetails,http://sao.georgia.gov/20200921#StatementofNetPositionDetails, Statement of Net Position (Details),1401401,{http://xbrl.us/cafr/v0.3/2020-05-01/cafr}PayablesForContracts,PayablesForContracts,31,Payables for Contracts,id3VybDovL2RvY3MudjEvZG9jOjlkZGJmN2M3ZGYwYzQzYTk4ZDZmYTE1MmMyYWU1OTEwL3NlYzo5ZGRiZjdjN2RmMGM0M2E5OGQ2ZmExNTJjMmFlNTkxMF84OC9mcmFnOjY5NjQ5ZmFhNTM1NjQzMWRhOWU5NTBlOWM5MDgwNTE3L3RhYmxlOjAxZTBiYTcxM2I4MjRhNThhMTdiODBhY2YwZjA0OWRjL3RhYmxlcmFuZ2U6MDFlMGJhNzEzYjgyNGE1OGExN2I4MGFjZjBmMDQ5ZGNfMzQtMS0xLTEtMA_69fd4b23-1bd8-4df8-96dc-05bfa9b2506b,74511000,-3,N/A,2019-06-30,US Dollar,,GovernmentalActivitiesMember
http://www.sec.gov/Archives/edgar/data#ixbrl_viewer_19,http://sao.georgia.gov/role/StatementofNetPositionDetails,http://sao.georgia.gov/20200921#StatementofNetPositionDetails, Statement of Net Position (Details),1401401,{http://xbrl.us/cafr/v0.3/2020-05-01/cafr}PayablesForContracts,PayablesForContracts,31,Payables for Contracts,id3VybDovL2RvY3MudjEvZG9jOjlkZGJmN2M3ZGYwYzQzYTk4ZDZmYTE1MmMyYWU1OTEwL3NlYzo5ZGRiZjdjN2RmMGM0M2E5OGQ2ZmExNTJjMmFlNTkxMF84OC9mcmFnOjY5NjQ5ZmFhNTM1NjQzMWRhOWU5NTBlOWM5MDgwNTE3L3RhYmxlOjAxZTBiYTcxM2I4MjRhNThhMTdiODBhY2YwZjA0OWRjL3RhYmxlcmFuZ2U6MDFlMGJhNzEzYjgyNGE1OGExN2I4MGFjZjBmMDQ5ZGNfMzQtNS0xLTEtMA_8843a76f-740e-4970-8fde-aff4bae56b97,103899000,-3,N/A,2019-06-30,US Dollar,,PrimaryGovernmentActivitiesMember
http://www.sec.gov/Archives/edgar/data#ixbrl_viewer_19,http://sao.georgia.gov/role/StatementofNetPositionDetails,http://sao.georgia.gov/20200921#StatementofNetPositionDetails, Statement of Net Position (Details),1401401,{http://xbrl.us/cafr/v0.3/2020-05-01/cafr}AmountHeldForOthers,AmountHeldForOthers,32,Amount Held for Others,id3VybDovL2RvY3MudjEvZG9jOjlkZGJmN2M3ZGYwYzQzYTk4ZDZmYTE1MmMyYWU1OTEwL3NlYzo5ZGRiZjdjN2RmMGM0M2E5OGQ2ZmExNTJjMmFlNTkxMF84OC9mcmFnOjY5NjQ5ZmFhNTM1NjQzMWRhOWU5NTBlOWM5MDgwNTE3L3RhYmxlOjAxZTBiYTcxM2I4MjRhNThhMTdiODBhY2YwZjA0OWRjL3RhYmxlcmFuZ2U6MDFlMGJhNzEzYjgyNGE1OGExN2I4MGFjZjBmMDQ5ZGNfMzUtMS0xLTEtMA_29ae4740-bc75-409d-b385-e95d728d0558,156547000,-3,N/A,2019-06-30,US Dollar,,GovernmentalActivitiesMember
http://www.sec.gov/Archives/edgar/data#ixbrl_viewer_19,http://sao.georgia.gov/role/StatementofNetPositionDetails,http://sao.georgia.gov/20200921#StatementofNetPositionDetails, Statement of Net Position (Details),1401401,{http://xbrl.us/cafr/v0.3/2020-05-01/cafr}AmountHeldForOthers,AmountHeldForOthers,32,Amount Held for Others,id3VybDovL2RvY3MudjEvZG9jOjlkZGJmN2M3ZGYwYzQzYTk4ZDZmYTE1MmMyYWU1OTEwL3NlYzo5ZGRiZjdjN2RmMGM0M2E5OGQ2ZmExNTJjMmFlNTkxMF84OC9mcmFnOjY5NjQ5ZmFhNTM1NjQzMWRhOWU5NTBlOWM5MDgwNTE3L3RhYmxlOjAxZTBiYTcxM2I4MjRhNThhMTdiODBhY2YwZjA0OWRjL3RhYmxlcmFuZ2U6MDFlMGJhNzEzYjgyNGE1OGExN2I4MGFjZjBmMDQ5ZGNfMzUtNy0xLTEtMA_170717fa-0db0-4a66-b727-1efe8df776f8,43338000,-3,N/A,2019-06-30,US Dollar,ComponentUnitDiscretelyPresentedMember,
